,Month,BN,BR,BW,SN,SR,SW,RMW
186,2018-04-30,0.07403216338464824,0.06413038305426715,0.05846287361842685,0.043916242989963765,0.07922962221375979,0.06093151318238945,0.011982809233605327
187,2018-05-31,-0.039061287073030304,0.0045845497860254976,-0.03271525725218112,-0.08925226883262846,-0.08404289525727354,-0.0886385858951433,0.02094774883803819
188,2018-06-30,-0.0024980813303836598,-0.02936629466649359,-0.026559893890416367,-0.08246082512181223,-0.07389120916007916,-0.09214561756521435,0.007724003814528979
189,2018-07-31,0.07931844002926998,0.06148515197410911,0.013720522337513209,0.023940763956385717,0.02425385162081307,0.008617069956855992,0.03170070565027649
190,2018-08-31,0.05834136325847833,0.03384468616954938,0.03759246258411427,0.03749823522924063,0.02943961252259246,0.0149709582061539,0.005360438950936831
191,2018-09-30,-0.05368868917294296,-0.09468928106952829,-0.0933114607954964,-0.1367588968512207,-0.14114693108500304,-0.22619213296645124,0.04183369080370816
192,2018-10-31,-0.06941018141270423,-0.059022795691846486,-0.033383233931112054,-0.008067904030970418,-0.030649012351846035,-0.023741896361457678,-0.016273338875561393
193,2018-11-30,0.04655229518850165,0.04004032803688965,0.010162759864317713,-0.002012592149121976,0.003714690109478346,0.004385026895435314,0.014603615693307483
194,2018-12-31,0.006557680193447784,-0.005713806774166268,0.013158903825825357,0.004294674293182623,0.025599488910194212,0.024466814499322167,-0.00887001809455979
195,2019-01-31,-0.019957640505113686,-0.004675577765213465,-0.04977213109153112,-0.07320491466083782,-0.05077273682237893,-0.08482464919142844,0.03957423284768359
196,2019-02-28,0.013194532172861245,-0.00289988032671164,-0.009858395088715806,-0.02455186163373836,-0.02796428161042823,-0.05847714781061784,0.01873569048109689
197,2019-03-31,0.059863840756349686,0.05034375282040878,0.08516086000689875,0.0932087131389353,0.0868322037579425,0.08577417828207146,-0.016879540855309474
198,2019-04-30,0.011686419916741957,0.03998817046710806,-0.01434501924061931,-0.027407743841765975,-0.033818684726601975,-0.03816405479225908,0.029339279886692236
199,2019-05-31,-0.005546503638724327,-0.0038881392887347224,0.021254039727054867,0.010423039346372098,0.004964850999602773,-0.025541724221077818,0.0026821981024455007
200,2019-06-30,-0.021994837820564175,-0.0012689134690350686,-0.016227068850657056,-0.058409032884287185,-0.05233891354324792,-0.09344390907053148,0.02803157545445277
201,2019-07-31,-0.0754117661052556,-0.03827577695943084,-0.07279483033483669,-0.1172038494143221,-0.13049961993597028,-0.14363565724962749,0.023827545344531534
202,2019-08-31,0.005825567521242293,0.018347164529005255,-0.022458346413589167,-0.04515349220417043,-0.003943877717716203,-0.02090232041913036,0.028881976822004288
203,2019-09-30,0.05392572378422421,0.04399424362116607,-0.012586504814310194,0.061782105291797805,0.06833247022840411,0.004188491160455139,0.060362363751712625
204,2019-10-31,0.05225051265482769,0.06932466971225124,0.0348588602827544,0.0028274901369015307,0.013219578817166391,0.0009038814130108135,0.023390753416826202
205,2019-11-30,0.004858071537885936,-0.05880350888536055,0.0482728391581056,-0.01914548245058223,-0.022990931656544773,0.009265562347430591,-0.06966642102372075
206,2019-12-31,-0.013243949555225416,0.01012691323117009,0.025184786446251148,0.010985384211638177,0.0030084254834012248,-0.03425899178331135,0.011104772025815758
207,2020-01-31,-0.006130996635131433,0.005341897024452802,-0.0016350260677252897,0.05612149447592381,0.07649287664404675,0.07114161432299172,0.00616409270661656
208,2020-02-29,-0.0749409211322782,-0.02139243992593563,-0.06989489999938973,-0.09038847629384948,-0.07204960380659962,-0.09753089300802775,0.03699187463744112
209,2020-03-31,-0.19087598577678055,-0.11360924849377615,-0.23231452978151979,-0.3079303409275295,-0.3361255916605547,-0.3473011597421531,0.06494042468467098
210,2020-04-30,0.20026979971820608,0.07302742506223033,0.15047299366962602,0.15685782687325145,0.15361818306981612,0.15719037798793356,-0.04050888176275658
211,2020-05-31,0.028329879582282953,-0.018784656831502,-0.016947773783739208,-0.02167293135619524,-0.02768138849517749,-0.024002848297705354,-0.0027577116226174606
212,2020-06-30,0.0816056655197439,0.04831593279140537,0.07484063151221446,0.1423540839718246,0.12259235497654569,0.23559010329838084,-0.06976122352132212
213,2020-07-31,0.11282792932010882,0.06206675536790191,0.016101526501265378,0.05502892038490367,0.036725001844063805,0.05255644518499831,0.015066892762851017
214,2020-08-31,0.02220047109039094,0.015695139472142315,0.03273472981398294,0.11118161941429773,0.12716761009608957,0.09629000816544976,0.006919005794399594
215,2020-09-30,0.03393600523343357,0.03802880171730553,-0.06516954995390312,0.021879320936184124,0.006812657715170087,-0.02793681447775513,0.06897391193206694
216,2020-10-31,-0.0241502053280437,0.04010180089160174,0.045735116884128166,-0.011279981606214715,0.0007017026541165647,-0.011786865784957608,0.003427626223273871
217,2020-11-30,0.060215717614548525,0.04783462973501488,0.15447725313286373,0.11760493856005941,0.104692691639478,0.12865310243192155,-0.0653015170951462
218,2020-12-31,0.059946152720111306,0.09283586027671459,0.09879548026979702,0.07405921107729137,0.06538013421717423,0.09375390590342705,-0.017166695839667637
219,2021-01-31,-0.0216820718657486,0.0035112652278270584,-0.024436185480334424,0.008226791883327585,-0.004571613847350549,-0.014561247624813898,0.018968542242812414
220,2021-02-28,0.09237249811497696,-0.0034657230971886625,0.10899860470043289,0.10896137639343312,0.07978939769971913,0.13271727739590186,-0.08269610374690214
221,2021-03-31,0.008282353769889911,0.08074189963073601,-0.00016028392180441928,0.009816381695884906,0.02954153175754105,-0.025899329009322437,0.06817152215970196
222,2021-04-30,0.034515488303341745,-0.006479345493284738,-0.003422081234381839,0.04586403326864897,0.047936287576894776,0.04957640161780891,-0.0023486891499085137
223,2021-05-31,0.07192562338253179,0.060498260054851816,0.06705704188113641,0.10308559227147392,0.09817491786968084,0.10095401166669388,-0.004668937811648816
224,2021-06-30,0.019509492495828906,0.04158341140181573,-0.005827803692886258,0.07310808837420411,0.05990436436827766,0.04944466929935372,0.028935455081812958
225,2021-07-31,0.01938516893741336,0.004845701452672832,0.002527645173490048,0.06550761027442853,0.06719557336303918,0.0711013714654724,-0.0007938709116252149
226,2021-08-31,0.0476805869638085,0.11106323155124546,0.051660205752258354,-0.03535437459765363,-0.02528115023740482,-0.05365860865790311,0.0438902421097427
227,2021-09-30,0.04076752604109708,0.012937958215413823,0.06733690636403229,0.05417670328543117,0.04942976765384853,0.045328879065056275,-0.025149029779913103
228,2021-10-31,-0.007871291230721139,-0.027944228526872644,0.015474391892885266,-0.005660189946073911,0.0027529423939672486,-0.006127723319337722,-0.01726897735322647
229,2021-11-30,-0.018742007027958682,0.002628434271395991,-0.0346280188523944,-0.015497905493200211,-0.01537806550613588,-0.03685469510965275,0.02936654136365363
230,2021-12-31,0.01583320483966022,0.057136357114325124,-0.0014935418932231605,0.05365976020292389,0.0537761114819903,0.04005308567983022,0.036176462404854184
231,2022-01-31,0.0002417269697903831,-0.05373232109115404,0.03005976796273083,0.028356873725408436,-0.0212795866962892,0.02882447008057489,-0.06694807291537448
232,2022-02-28,-0.02388555471931459,-0.030628728418651992,-0.04852083487941455,-0.08481692107206136,-0.10001750271664411,-0.08476364532277496,0.0013191245334466944
233,2022-03-31,0.06812447018273363,0.045127366281005866,0.035572121516433325,0.030892911207155684,0.052295711248915196,0.0548262007727291,0.0035123776203793214
234,2022-04-30,0.03587007863642191,-0.028573775944587692,0.014404467877455935,0.04963306743473582,0.020669735794094344,0.039688988433284424,-0.030998748230616855
235,2022-05-31,-0.03812653657760715,-0.05336031699799676,-0.023824011925298386,-0.082164598894266,-0.0923728324612078,-0.09400369018093685,-0.013952723676484667
236,2022-06-30,-0.042540100513012824,-0.0480483775502341,-0.05670394992419655,-0.054720801439023574,-0.0549396995646565,-0.05937055967323566,0.006543216241270806
237,2022-07-31,0.07136068783515824,0.10203881684701349,0.10110577763522069,0.09317223207099433,0.06742035449889626,0.08939094513736975,-0.01051877571334034
238,2022-08-31,0.06583050280310607,0.02589733278521677,0.058125592059254653,0.07677046103650594,0.05116037198921329,0.052795938175095765,-0.016931912729960183
239,2022-09-30,-0.031473863063762555,-0.033214405660760185,-0.027289152757302492,-0.009841555306275614,-0.012224960675118158,-0.003912266946021713,-0.007118973316277068
240,2022-10-31,0.021750318653104065,0.0395031855217586,0.040336361703976704,0.01946756281121005,0.0008193867797706357,0.010847485064810126,-0.005430637233628799
241,2022-11-30,0.04058008354181302,0.03854219772897714,0.007219941934009761,0.025445205261123798,0.01975460372346851,0.01634449357300415,0.01736618297271587
242,2022-12-31,-0.0389506224252119,-0.029166024297206293,-0.04909773058735375,-0.021527597284564853,-0.001202251934258227,-0.03726486362937198,0.027997158992630607
243,2023-01-31,-0.040746893832322426,-0.02375896397527088,-0.04339886156919507,-0.019888811842941886,-0.0219697301994944,-0.027991947441099535,0.01283105741776466
244,2023-02-28,-0.032986587646381564,-0.04922259743489979,-0.06022211047907172,-0.04039958965293357,-0.05529843475032093,-0.06422246643164269,0.009961772362746847
245,2023-03-31,0.02022749629086765,-0.005359818413205554,0.010983731840383891,-0.004537107258724834,-0.02129554543825975,-0.023596533234557085,-0.007021281228646054
246,2023-04-30,0.04269194769784859,0.017152378293568665,0.07531133135658562,0.09258376626984291,0.07012410447268796,0.08990671986000305,-0.03897078422516602
247,2023-05-31,0.05368825976983801,0.032153940967423626,0.05336387474876102,0.048065692002260345,0.037634158800267846,0.059326122938439536,-0.021450948959754544
248,2023-06-30,0.04244138990853006,0.03469286147286066,0.044054970783863126,0.0792302966327851,0.06995378252131382,0.07160382676954814,-0.005506076779618396
249,2023-07-31,0.05098928379119745,0.034517804694949056,0.052589293967122926,0.09262509291779102,0.0392473865115789,0.07048899343952515,-0.024656548100060065
250,2023-08-31,-0.010995135430248092,0.010222633790239175,-0.0042443381814449115,0.06273900514403123,0.05027811403953391,0.09463373961534523,-0.014944326802063614
251,2023-09-30,0.010127028057961215,0.020744761449299955,0.053245973850867837,0.006792387954349059,0.008436285573743978,0.0375739330206143,-0.030819429924219106
252,2023-10-31,-0.025518606459357444,-0.02637529995618521,-0.016479114947325204,-0.01609370319174802,-0.006279125663292234,-0.013132944676442009,-0.001521182997855114
253,2023-11-30,0.07610374300162245,0.07028502293114294,0.0987265154854482,0.07983214815507031,0.06452038268257368,0.08304675506036316,-0.023483932466047366
254,2023-12-31,0.08369355425522856,0.09018226300035305,0.12291964660374376,0.04589412763238939,0.05097710081971725,0.068718606080422,-0.02523944443204773
255,2024-01-31,0.0399311117926543,0.00890493989162524,0.08534960716108334,0.07556453321743875,0.04792171758686662,0.09660052225373737,-0.06256173596816442
256,2024-02-29,0.02859537356250737,0.02431871575399497,0.020501680550721667,-0.008580701418126406,-0.027774553336540598,-0.028567213942712513,0.002304847904722608
257,2024-03-31,0.027263815659336502,-0.017357574054298438,0.006467889192285246,-0.056211098071421585,-0.05309352336681222,-0.09310436101768545,0.008092687202144767
258,2024-04-30,0.04218399933146744,0.01202700080994212,0.059446268729981405,0.10233680835420793,0.09359875682142191,0.11855918596368197,-0.03618984853114966
259,2024-05-31,0.038147766173166585,0.021073440992852705,0.02125600943674761,-0.018880987158563112,-0.024267025957998966,-0.0379926660899542,0.006771535844030164
260,2024-06-30,0.06764075684816499,0.06317525460755652,0.05376715823175839,0.10390553977810128,0.1141817616815618,0.09152856103282596,0.016030648512266987
261,2024-07-31,0.02833491057560169,0.07589417544323453,0.06303409032922948,0.07730805778647747,0.06161584376816575,0.08760683572944106,-0.006565453423635126
262,2024-08-31,-0.001658844949037727,0.01987493464604086,-0.012823491709295164,0.00011509934389230178,0.01840127440204532,0.027410111014910265,0.011844794871235539
263,2024-09-30,0.031903579521728495,0.011603408550540756,0.016262212432824708,0.00184768386203984,0.010613840241472933,0.014182650181158322,-0.004113806910984671
264,2024-10-31,-0.07776579366375268,-0.07365758294990706,-0.08112084028743576,-0.04157127589930069,-0.037485722026640675,-0.04084180686077635,0.005409671085832186
265,2024-11-30,-0.005214108824121129,0.008432973179000127,-0.025966381873942294,7.697745048563495e-05,-0.0008531936562429629,0.009297449477791311,0.012124355959454075
266,2024-12-31,-0.023005970420000695,-0.009746165673865353,-0.01051213870005223,-0.008843880190071884,-0.0012309283288632336,-0.02485160316601299,0.012193323931668318
267,2025-01-31,-0.01641688490851185,-0.03143763950400137,-0.06260038892454704,-0.08792578019352938,-0.11398647136702271,-0.1028754282217972,0.010025853137660079
268,2025-02-28,-0.08994558696312079,-0.11136864278187891,-0.07550939536339504,-0.15715219562767954,-0.16526130669043296,-0.1659295281535771,-0.017595512977669883
269,2025-03-31,0.0807757911987144,0.061102169087950235,0.10794690716597309,0.06178647298843282,0.07054227851363247,0.0487288472021929,-0.01251565338329165
